entity_text,entity_type,start_pos,end_pos,sentence,before_context,after_context,is_historical_location,confidence_score,latitude,longitude,march_id,march_name,sentence_id,page,page_quality,sentence_index,char_count,word_count,has_narrative_value,sentence_type,potential_locations,location_count,potential_dates,date_count,has_emotion_keywords,text_normalized,text_cleaned,tokens,lemmatized,token_count,preserved_keywords,keyword_count,has_emotion_words,is_informative,location_name,mention_count,emotions,emotion_words,sentiment_score,sentiment_label,emotion_intensity,bert_emotions,bert_top_emotions,combined_emotions,analysis_method
Sandakan,GPE,228,236,"On 27 May the Australians and Americans, acting upon information supplied by Gort Chester that all POWs were now in Ranau and the Japanese garrison at Sandakan was on the move, launched a massive combined aerial-naval attack on Sandakan.",aunched a massive combined aerial-naval attack on,.,True,1.0,118.087115,5.86873,3.0,Third March,838,36,100,23,237,39,True,location_reference,"Ranau, Sandakan, Sandakan",3,,0,False,"On 27 May the Australians and Americans, acting upon information supplied by Gort Chester that all POWs were now in Ranau and the Japanese garrison at Sandakan was on the move, launched a massive combined aerial-naval attack on Sandakan.","On 27 May the Australians and Americans, acting upon information supplied by Gort Chester that all POWs were now in Ranau and the Japanese garrison at Sandakan was on the move, launched a massive combined aerial-naval attack on Sandakan.",27 australians americans acting information supplied gort chester pows ranau japanese garrison sandakan move launched massive combined aerial-naval attack sandakan,27 australian american acting information supplied gort chester pow ranau japanese garrison sandakan move launched massive combined aerial-naval attack sandakan,20,"ranau, japanese, sandakan, sandakan",4,True,True,Sandakan,248,[],[],0.0,neutral,0.0,"{'fear': 0.7312667965888977, 'anger': 0.1337372362613678, 'neutral': 0.05571518838405609, 'surprise': 0.034448329359292984, 'joy': 0.018562091514468193, 'sadness': 0.01689026691019535, 'disgust': 0.00938012357801199}",['fear'],['fear'],bert_only
Sandakan,GPE,95,103,"When the raid, which lasted just on three and a half hours, was over, almost every building in Sandakan, including St Michael’s Church and school, was severely damaged.","a half hours, was over, almost every building in",", including St Michael’s Church and school, was se",True,1.0,118.087115,5.86873,3.0,Third March,841,36,100,26,168,28,True,location_reference,Sandakan,1,,0,False,"When the raid, which lasted just on three and a half hours, was over, almost every building in Sandakan, including St Michael’s Church and school, was severely damaged.","When the raid, which lasted just on three and a half hours, was over, almost every building in Sandakan, including St Michael’s Church and school, was severely damaged.",raid lasted three half hours almost building sandakan including michael ’ church school severely damaged,raid lasted three half hour almost building sandakan including michael ’ church school severely damaged,15,sandakan,1,True,True,Sandakan,248,[],[],-0.16666666666666666,negative,0.0,"{'sadness': 0.31101351976394653, 'surprise': 0.19932669401168823, 'anger': 0.17211902141571045, 'fear': 0.12277199327945709, 'disgust': 0.11827468872070312, 'neutral': 0.07177464663982391, 'joy': 0.004719456657767296}",['sadness'],['sadness'],bert_only
Sandakan,GPE,1,9,"_Sandakan: A Conspiracy of Silence_ of houses, bayonetting men, women and children.",_,": A Conspiracy of Silence_ of houses, bayonetting",True,0.95,118.087115,5.86873,3.0,Third March,846,37,100,0,83,12,False,general,,0,,0,False,"_Sandakan: A Conspiracy of Silence_ of houses, bayonetting men, women and children.","_Sandakan: A Conspiracy of Silence_ of houses, bayonetting men, women and children.",_sandakan conspiracy silence_ houses bayonetting men women children,_sandakan conspiracy silence_ house bayonetting men woman child,8,,0,False,True,Sandakan,248,[],[],0.0,neutral,0.0,"{'fear': 0.4318053722381592, 'anger': 0.2790818214416504, 'neutral': 0.14418338239192963, 'disgust': 0.08335965126752853, 'sadness': 0.02781735360622406, 'surprise': 0.025479305535554886, 'joy': 0.008273077197372913}",['fear'],['fear'],bert_only
Sandakan,GPE,53,61,"Meanwhile, Colonel Otsuka, Military Commander of the Sandakan area, gave orders to round up all citizens who spoke English.","nwhile, Colonel Otsuka, Military Commander of the","area, gave orders to round up all citizens who sp",True,1.0,118.087115,5.86873,3.0,Third March,847,37,100,1,123,19,True,location_reference,Sandakan,1,,0,False,"Meanwhile, Colonel Otsuka, Military Commander of the Sandakan area, gave orders to round up all citizens who spoke English.","Meanwhile, Colonel Otsuka, Military Commander of the Sandakan area, gave orders to round up all citizens who spoke English.",meanwhile colonel otsuka military commander sandakan area gave orders round citizens spoke english,meanwhile colonel otsuka military commander sandakan area gave order round citizen spoke english,13,sandakan,1,True,True,Sandakan,248,[],[],-0.12000000000000002,negative,0.0,"{'anger': 0.37879765033721924, 'fear': 0.3370962142944336, 'disgust': 0.13526250422000885, 'neutral': 0.10703135281801224, 'sadness': 0.027198906987905502, 'surprise': 0.010442178696393967, 'joy': 0.004171061795204878}","['anger', 'fear']","['fear', 'anger']",bert_only
Sandakan,GPE,151,159,"The following morning the local Japanese garrison, the Otsuka Unit, received a message from army intelligence to expect one Allied division to land at Sandakan and another at Kudat, on Borneo’s north-western tip.",lligence to expect one Allied division to land at,"and another at Kudat, on Borneo’s north-western t",True,1.0,118.087115,5.86873,3.0,Third March,849,37,100,3,212,33,True,location_reference,Sandakan,1,,0,False,"The following morning the local Japanese garrison, the Otsuka Unit, received a message from army intelligence to expect one Allied division to land at Sandakan and another at Kudat, on Borneo’s north-western tip.","The following morning the local Japanese garrison, the Otsuka Unit, received a message from army intelligence to expect one Allied division to land at Sandakan and another at Kudat, on Borneo’s north-western tip.",following morning local japanese garrison otsuka unit received message army intelligence expect one allied division land sandakan kudat borneo north-western tip,following morning local japanese garrison otsuka unit received message army intelligence expect one allied division land sandakan kudat borneo north-western tip,21,"japanese, allied, sandakan",3,True,True,Sandakan,248,[],[],0.0,neutral,0.0,"{'neutral': 0.8063635230064392, 'surprise': 0.08193634450435638, 'fear': 0.04334864020347595, 'anger': 0.029077773913741112, 'joy': 0.02162221446633339, 'sadness': 0.01191642228513956, 'disgust': 0.005734954494982958}",['neutral'],['neutral'],bert_only
Kudat,GPE,175,180,"The following morning the local Japanese garrison, the Otsuka Unit, received a message from army intelligence to expect one Allied division to land at Sandakan and another at Kudat, on Borneo’s north-western tip.",llied division to land at Sandakan and another at,", on Borneo’s north-western tip.",False,1.0,,,,,849,37,100,3,212,33,True,location_reference,Sandakan,1,,0,False,"The following morning the local Japanese garrison, the Otsuka Unit, received a message from army intelligence to expect one Allied division to land at Sandakan and another at Kudat, on Borneo’s north-western tip.","The following morning the local Japanese garrison, the Otsuka Unit, received a message from army intelligence to expect one Allied division to land at Sandakan and another at Kudat, on Borneo’s north-western tip.",following morning local japanese garrison otsuka unit received message army intelligence expect one allied division land sandakan kudat borneo north-western tip,following morning local japanese garrison otsuka unit received message army intelligence expect one allied division land sandakan kudat borneo north-western tip,21,"japanese, allied, sandakan",3,True,True,Kudat,4,[],[],0.0,neutral,0.0,"{'neutral': 0.7975850701332092, 'surprise': 0.08407135307788849, 'fear': 0.04595806449651718, 'anger': 0.03204343840479851, 'joy': 0.0218140110373497, 'sadness': 0.013419867493212223, 'disgust': 0.005108215380460024}",['neutral'],['neutral'],bert_only
Borneo,GPE,185,191,"The following morning the local Japanese garrison, the Otsuka Unit, received a message from army intelligence to expect one Allied division to land at Sandakan and another at Kudat, on Borneo’s north-western tip.","sion to land at Sandakan and another at Kudat, on",’s north-western tip.,False,1.0,,,,,849,37,100,3,212,33,True,location_reference,Sandakan,1,,0,False,"The following morning the local Japanese garrison, the Otsuka Unit, received a message from army intelligence to expect one Allied division to land at Sandakan and another at Kudat, on Borneo’s north-western tip.","The following morning the local Japanese garrison, the Otsuka Unit, received a message from army intelligence to expect one Allied division to land at Sandakan and another at Kudat, on Borneo’s north-western tip.",following morning local japanese garrison otsuka unit received message army intelligence expect one allied division land sandakan kudat borneo north-western tip,following morning local japanese garrison otsuka unit received message army intelligence expect one allied division land sandakan kudat borneo north-western tip,21,"japanese, allied, sandakan",3,True,True,Borneo,36,[],[],0.0,neutral,0.0,"{'neutral': 0.6343699097633362, 'fear': 0.1568165421485901, 'surprise': 0.08219610899686813, 'anger': 0.06586458534002304, 'sadness': 0.02516375482082367, 'joy': 0.023438291624188423, 'disgust': 0.012150809168815613}",['neutral'],['neutral'],bert_only
11 mile,CUSTOM_DISTANCE,39,46,"The garrison therefore withdrew to the 11 mile, which meant that the POW camp was now in front of the defending soldiers.",The garrison therefore withdrew to the,", which meant that the POW camp was now in front o",False,0.8,,,,,850,37,100,4,121,22,False,general,,0,,0,False,"The garrison therefore withdrew to the 11 mile, which meant that the POW camp was now in front of the defending soldiers.","The garrison therefore withdrew to the 11 mile, which meant that the POW camp was now in front of the defending soldiers.",garrison therefore withdrew 11 mile meant pow camp front defending soldiers,garrison therefore withdrew 11 mile meant pow camp front defending soldier,11,"mile, pow, camp",3,True,True,11 mile,2,[],[],0.0,neutral,0.0,"{'neutral': 0.5617098212242126, 'sadness': 0.12342281639575958, 'fear': 0.10765255242586136, 'surprise': 0.0878157839179039, 'anger': 0.05698665603995323, 'disgust': 0.034700073301792145, 'joy': 0.02771225944161415}",['neutral'],['neutral'],bert_only
POW camp,CUSTOM_CAMP,69,77,"The garrison therefore withdrew to the 11 mile, which meant that the POW camp was now in front of the defending soldiers.","ore withdrew to the 11 mile, which meant that the",was now in front of the defending soldiers.,False,0.8,,,,,850,37,100,4,121,22,False,general,,0,,0,False,"The garrison therefore withdrew to the 11 mile, which meant that the POW camp was now in front of the defending soldiers.","The garrison therefore withdrew to the 11 mile, which meant that the POW camp was now in front of the defending soldiers.",garrison therefore withdrew 11 mile meant pow camp front defending soldiers,garrison therefore withdrew 11 mile meant pow camp front defending soldier,11,"mile, pow, camp",3,True,True,POW camp,3,[],[],0.0,neutral,0.0,"{'neutral': 0.6881522536277771, 'surprise': 0.08450279384851456, 'fear': 0.07485464215278625, 'anger': 0.05806529521942139, 'disgust': 0.04635096341371536, 'sadness': 0.03232518583536148, 'joy': 0.015748903155326843}",['neutral'],['neutral'],bert_only
Number 2,FAC,163,171,"At about 10.30am all prisoners were given ten minutes — a deadline which was extended to half an hour — to clear the camp and reassemble in the garden area of the Number 2 compound, opposite the main guardhouse at the entrance to the Japanese barracks.",the camp and reassemble in the garden area of the,"compound, opposite the main guardhouse at the ent",False,1.0,,,,,854,37,100,8,252,46,False,general,,0,,0,False,"At about 10.30am all prisoners were given ten minutes — a deadline which was extended to half an hour — to clear the camp and reassemble in the garden area of the Number 2 compound, opposite the main guardhouse at the entrance to the Japanese barracks.","At about 10.30am all prisoners were given ten minutes — a deadline which was extended to half an hour — to clear the camp and reassemble in the garden area of the Number 2 compound, opposite the main guardhouse at the entrance to the Japanese barracks.",10.30am prisoners given ten minutes deadline extended hour clear camp reassemble garden area number 2 compound opposite main guardhouse entrance japanese barracks,10.30am prisoner given ten minute deadline extended hour clear camp reassemble garden area number 2 compound opposite main guardhouse entrance japanese barrack,22,"camp, japanese",2,True,True,Number 2,2,[],[],0.03333333333333333,neutral,0.0,"{'neutral': 0.4802759885787964, 'joy': 0.16322344541549683, 'fear': 0.16143743693828583, 'anger': 0.09467025846242905, 'disgust': 0.0415397584438324, 'surprise': 0.03242914378643036, 'sadness': 0.026424048468470573}",['neutral'],['neutral'],bert_only
